id_venta,fecha_venta,hora_venta,producto,categoria_producto,cantidad,precio_unitario,total_venta,local,canal_venta,cliente_frecuente,medio_pago,estado_inventario,margen_utilidad_porcentual,formalizado,tipo_turno,aporte_social,latitud,longitud
8097,2023-08-13,16:30,Croissant,Panaderia,4,4000,16000,Chapinero,Presencial,Si,Tarjeta Credito,"13 kg cafe, 5 litros leche",45.17,Si,Noche,0.0,4.645,-74.057
8098,2025-05-23,08:00,Latte,Bebida Caliente,1,6500,6500,Suba,Presencial,No,Tarjeta Debito,"1 kg cafe, 5 litros leche",29.73,Si,Noche,0.5,4.755,-74.09
8099,2024-09-18,20:00,Capuchino,Bebida Caliente,2,6000,12000,Fontibon,Online,No,Tarjeta Debito,"9 kg cafe, 9 litros leche",49.79,Si,Noche,0.0,4.68,-74.15
8100,2023-04-16,07:45,Muffin,Panaderia,1,4200,4200,Chapinero,Presencial,Si,Efectivo,"9 kg cafe, 2 litros leche",38.26,Si,Manana,0.0,4.645,-74.057
8101,2024-01-07,07:00,Croissant,Panaderia,1,4000,4000,Fontibon,Presencial,Si,Nequi,"9 kg cafe, 2 litros leche",55.87,Si,Noche,0.0,4.68,-74.15
8102,2025-04-02,11:00,Capuchino,Bebida Caliente,2,6000,12000,Engativa,Presencial,Si,Nequi,"4 kg cafe, 8 litros leche",56.51,Si,Manana,0.0,4.7,-74.1
8103,2023-09-22,06:00,Cafe Americano,Bebida Caliente,1,5000,5000,Chapinero,Presencial,No,Tarjeta Credito,"7 kg cafe, 8 litros leche",45.91,Si,Manana,0.5,4.645,-74.057
8104,2023-06-05,20:15,Cafe Americano,Bebida Caliente,3,5000,15000,Usaquen,Presencial,No,Tarjeta Debito,"18 kg cafe, 4 litros leche",45.66,Si,Manana,0.0,4.702,-74.03
8105,2024-12-26,09:30,Latte,Bebida Caliente,4,6500,26000,Suba,Presencial,No,Tarjeta Debito,"4 kg cafe, 8 litros leche",43.25,Si,Manana,0.0,4.755,-74.09
8106,2023-12-06,12:00,Capuchino,Bebida Caliente,2,6000,12000,Engativa,Presencial,No,Tarjeta Debito,"10 kg cafe, 3 litros leche",53.54,Si,Manana,0.0,4.7,-74.1
8107,2023-08-21,07:00,Cafe Americano,Bebida Caliente,2,5000,10000,Engativa,Presencial,No,Tarjeta Debito,"6 kg cafe, 7 litros leche",32.85,Si,Manana,0.0,4.7,-74.1
8108,2025-02-02,10:15,Croissant,Panaderia,2,4000,8000,Fontibon,Presencial,Si,Tarjeta Credito,"3 kg cafe, 3 litros leche",51.92,Si,Manana,0.0,4.68,-74.15
8109,2023-09-11,19:15,Cafe Americano,Bebida Caliente,3,5000,15000,Engativa,Presencial,No,Tarjeta Credito,"20 kg cafe, 9 litros leche",53.3,Si,Manana,2.0,4.7,-74.1
8110,2023-08-13,14:30,Latte,Bebida Caliente,1,6500,6500,Chapinero,Presencial,Si,Efectivo,"17 kg cafe, 4 litros leche",54.77,Si,Manana,1.0,4.645,-74.057
8111,2024-02-23,15:45,Sandwich,Otros,1,7000,7000,Usaquen,Presencial,Si,Efectivo,"14 kg cafe, 1 litros leche",26.71,Si,Noche,0.0,4.702,-74.03
8112,2025-05-08,20:15,Croissant,Panaderia,3,4000,12000,Usaquen,Presencial,No,Nequi,"12 kg cafe, 8 litros leche",31.45,Si,Tarde,0.0,4.702,-74.03
8113,2023-06-03,15:15,Capuchino,Bebida Caliente,4,6000,24000,Chapinero,Presencial,No,Tarjeta Credito,"19 kg cafe, 5 litros leche",51.86,Si,Tarde,0.5,4.645,-74.057
8114,2023-12-01,08:45,Cafe Americano,Bebida Caliente,4,5000,20000,Fontibon,Presencial,Si,Nequi,"7 kg cafe, 2 litros leche",41.22,Si,Tarde,0.0,4.68,-74.15
8115,2024-11-28,15:15,Te Chai,Bebida Caliente,2,5500,11000,Chapinero,Online,No,Tarjeta Credito,"20 kg cafe, 10 litros leche",58.16,Si,Noche,0.0,4.645,-74.057
8116,2024-06-04,14:45,Latte,Bebida Caliente,3,6500,19500,Fontibon,Presencial,No,Efectivo,"4 kg cafe, 1 litros leche",29.4,Si,Manana,0.0,4.68,-74.15
8117,2025-03-25,10:00,Cafe Americano,Bebida Caliente,3,5000,15000,Usaquen,Online,Si,Nequi,"2 kg cafe, 9 litros leche",21.13,Si,Noche,0.5,4.702,-74.03
8118,2025-04-27,19:45,Latte,Bebida Caliente,2,6500,13000,Suba,Presencial,Si,Efectivo,"18 kg cafe, 4 litros leche",29.79,Si,Manana,0.0,4.755,-74.09
8119,2023-06-21,18:30,Latte,Bebida Caliente,1,6500,6500,Chapinero,Presencial,Si,Efectivo,"15 kg cafe, 10 litros leche",24.87,Si,Noche,0.5,4.645,-74.057
8120,2024-11-11,17:45,Latte,Bebida Caliente,2,6500,13000,Chapinero,Presencial,Si,Tarjeta Debito,"18 kg cafe, 6 litros leche",57.41,Si,Manana,0.5,4.645,-74.057
8121,2024-04-01,18:45,Capuchino,Bebida Caliente,3,6000,18000,Usaquen,Presencial,No,Efectivo,"20 kg cafe, 5 litros leche",45.11,Si,Noche,0.0,4.702,-74.03
8122,2024-01-10,14:00,Latte,Bebida Caliente,3,6500,19500,Suba,Presencial,Si,Efectivo,"14 kg cafe, 7 litros leche",26.3,Si,Manana,0.0,4.755,-74.09
8123,2024-05-16,11:00,Sandwich,Otros,4,7000,28000,Chapinero,Presencial,Si,Tarjeta Credito,"11 kg cafe, 8 litros leche",22.58,Si,Tarde,0.0,4.645,-74.057
8124,2023-03-23,20:15,Muffin,Panaderia,3,4200,12600,Suba,Presencial,Si,Efectivo,"18 kg cafe, 6 litros leche",57.02,Si,Noche,0.0,4.755,-74.09
8125,2025-04-12,14:15,Cafe Americano,Bebida Caliente,4,5000,20000,Engativa,Presencial,No,Efectivo,"18 kg cafe, 1 litros leche",50.98,Si,Tarde,0.0,4.7,-74.1
8126,2023-05-11,17:30,Capuchino,Bebida Caliente,2,6000,12000,Chapinero,Online,No,Tarjeta Credito,"1 kg cafe, 9 litros leche",45.95,Si,Noche,0.0,4.645,-74.057
8127,2025-04-20,15:00,Capuchino,Bebida Caliente,1,6000,6000,Usaquen,Presencial,No,Tarjeta Debito,"17 kg cafe, 7 litros leche",37.97,Si,Tarde,0.0,4.702,-74.03
8128,2024-01-25,16:15,Cafe Americano,Bebida Caliente,4,5000,20000,Fontibon,Online,Si,Tarjeta Debito,"17 kg cafe, 7 litros leche",57.95,Si,Manana,0.0,4.68,-74.15
8129,2025-03-19,09:30,Muffin,Panaderia,1,4200,4200,Suba,Presencial,Si,Tarjeta Debito,"16 kg cafe, 6 litros leche",36.99,Si,Noche,0.0,4.755,-74.09
8130,2025-02-09,16:45,Croissant,Panaderia,1,4000,4000,Engativa,Presencial,No,Nequi,"12 kg cafe, 9 litros leche",45.61,No,Manana,0.0,4.7,-74.1
8131,2024-07-14,18:00,Sandwich,Otros,3,7000,21000,Usaquen,Presencial,Si,Tarjeta Credito,"18 kg cafe, 7 litros leche",27.95,Si,Tarde,0.0,4.702,-74.03
8132,2024-05-29,09:15,Latte,Bebida Caliente,2,6500,13000,Usaquen,Presencial,No,Tarjeta Credito,"19 kg cafe, 7 litros leche",21.96,Si,Noche,0.0,4.702,-74.03
8133,2024-09-17,07:00,Cafe Americano,Bebida Caliente,1,5000,5000,Chapinero,Presencial,Si,Tarjeta Debito,"18 kg cafe, 5 litros leche",32.37,Si,Noche,0.0,4.645,-74.057
8134,2023-12-05,10:45,Te Chai,Bebida Caliente,4,5500,22000,Engativa,Presencial,No,Efectivo,"18 kg cafe, 6 litros leche",23.32,Si,Tarde,0.0,4.7,-74.1
8135,2024-04-29,17:00,Latte,Bebida Caliente,2,6500,13000,Engativa,Online,Si,Efectivo,"17 kg cafe, 1 litros leche",22.56,Si,Noche,0.5,4.7,-74.1
8136,2025-02-21,18:15,Muffin,Panaderia,1,4200,4200,Usaquen,Presencial,No,Efectivo,"9 kg cafe, 5 litros leche",31.85,Si,Tarde,2.0,4.702,-74.03
8137,2023-12-10,15:45,Cafe Americano,Bebida Caliente,1,5000,5000,Usaquen,Online,No,Tarjeta Credito,"4 kg cafe, 9 litros leche",26.29,Si,Tarde,0.0,4.702,-74.03
8138,2024-03-16,10:30,Cafe Americano,Bebida Caliente,2,5000,10000,Fontibon,Online,No,Efectivo,"18 kg cafe, 10 litros leche",58.5,Si,Manana,0.0,4.68,-74.15
8139,2025-05-03,08:15,Cafe Americano,Bebida Caliente,2,5000,10000,Suba,Online,No,Nequi,"3 kg cafe, 4 litros leche",38.99,Si,Tarde,0.5,4.755,-74.09
8140,2024-05-31,17:45,Capuchino,Bebida Caliente,4,6000,24000,Chapinero,Presencial,No,Efectivo,"17 kg cafe, 9 litros leche",26.32,No,Noche,0.0,4.645,-74.057
8141,2023-07-15,19:45,Cafe Americano,Bebida Caliente,3,5000,15000,Chapinero,Online,Si,Tarjeta Debito,"12 kg cafe, 7 litros leche",20.92,Si,Noche,0.0,4.645,-74.057
8142,2023-12-16,07:30,Capuchino,Bebida Caliente,3,6000,18000,Suba,Online,No,Tarjeta Debito,"8 kg cafe, 3 litros leche",43.31,Si,Noche,0.0,4.755,-74.09
8143,2024-05-23,13:00,Latte,Bebida Caliente,3,6500,19500,Fontibon,Presencial,No,Tarjeta Credito,"9 kg cafe, 8 litros leche",28.64,Si,Noche,0.0,4.68,-74.15
8144,2024-05-11,08:30,Te Chai,Bebida Caliente,3,5500,16500,Suba,Presencial,No,Efectivo,"17 kg cafe, 2 litros leche",32.96,Si,Noche,0.0,4.755,-74.09
8145,2023-06-27,19:15,Latte,Bebida Caliente,1,6500,6500,Usaquen,Presencial,No,Tarjeta Debito,"16 kg cafe, 1 litros leche",26.29,Si,Noche,0.0,4.702,-74.03
8146,2023-08-27,19:00,Capuchino,Bebida Caliente,3,6000,18000,Fontibon,Presencial,No,Efectivo,"14 kg cafe, 7 litros leche",46.0,Si,Tarde,0.0,4.68,-74.15
8147,2025-04-03,07:00,Latte,Bebida Caliente,2,6500,13000,Usaquen,Online,Si,Tarjeta Debito,"11 kg cafe, 6 litros leche",36.04,No,Tarde,0.0,4.702,-74.03
8148,2023-05-22,12:00,Capuchino,Bebida Caliente,4,6000,24000,Usaquen,Presencial,Si,Efectivo,"5 kg cafe, 9 litros leche",55.97,Si,Manana,0.0,4.702,-74.03
8149,2023-08-29,16:00,Cafe Americano,Bebida Caliente,4,5000,20000,Fontibon,Presencial,No,Efectivo,"17 kg cafe, 7 litros leche",32.83,Si,Manana,0.5,4.68,-74.15
8150,2024-06-05,20:00,Latte,Bebida Caliente,3,6500,19500,Suba,Online,No,Tarjeta Credito,"16 kg cafe, 2 litros leche",24.96,Si,Tarde,0.0,4.755,-74.09
8151,2024-09-01,16:45,Cafe Americano,Bebida Caliente,2,5000,10000,Fontibon,Online,No,Tarjeta Credito,"9 kg cafe, 6 litros leche",49.29,Si,Noche,0.0,4.68,-74.15
8152,2025-05-15,19:00,Croissant,Panaderia,4,4000,16000,Suba,Presencial,No,Nequi,"2 kg cafe, 5 litros leche",48.19,No,Manana,0.0,4.755,-74.09
8153,2023-10-11,17:45,Cafe Americano,Bebida Caliente,4,5000,20000,Engativa,Presencial,No,Efectivo,"17 kg cafe, 4 litros leche",41.12,Si,Tarde,0.0,4.7,-74.1
8154,2024-10-10,09:15,Cafe Americano,Bebida Caliente,4,5000,20000,Suba,Online,Si,Efectivo,"9 kg cafe, 6 litros leche",52.68,Si,Noche,2.0,4.755,-74.09
8155,2023-04-14,07:15,Te Chai,Bebida Caliente,1,5500,5500,Engativa,Online,No,Nequi,"12 kg cafe, 4 litros leche",37.52,Si,Manana,0.0,4.7,-74.1
8156,2025-04-06,15:15,Cafe Americano,Bebida Caliente,3,5000,15000,Suba,Presencial,No,Tarjeta Debito,"11 kg cafe, 10 litros leche",42.51,Si,Tarde,0.0,4.755,-74.09
8157,2023-06-12,13:00,Capuchino,Bebida Caliente,4,6000,24000,Engativa,Presencial,Si,Nequi,"8 kg cafe, 5 litros leche",29.97,Si,Manana,0.0,4.7,-74.1
8158,2024-10-25,12:30,Latte,Bebida Caliente,4,6500,26000,Engativa,Presencial,No,Efectivo,"17 kg cafe, 2 litros leche",23.32,No,Noche,0.0,4.7,-74.1
8159,2024-05-15,14:30,Cafe Americano,Bebida Caliente,3,5000,15000,Suba,Presencial,Si,Nequi,"5 kg cafe, 9 litros leche",26.42,Si,Noche,0.0,4.755,-74.09
8160,2023-01-26,08:00,Cafe Americano,Bebida Caliente,3,5000,15000,Chapinero,Online,Si,Tarjeta Debito,"3 kg cafe, 8 litros leche",58.21,No,Noche,0.0,4.645,-74.057
8161,2023-11-30,11:00,Croissant,Panaderia,3,4000,12000,Usaquen,Online,Si,Nequi,"12 kg cafe, 10 litros leche",56.6,Si,Tarde,0.0,4.702,-74.03
8162,2023-02-11,13:45,Croissant,Panaderia,1,4000,4000,Usaquen,Presencial,No,Tarjeta Debito,"2 kg cafe, 10 litros leche",53.76,Si,Noche,0.5,4.702,-74.03
8163,2025-04-26,10:30,Capuchino,Bebida Caliente,4,6000,24000,Engativa,Presencial,No,Tarjeta Credito,"16 kg cafe, 7 litros leche",57.09,Si,Noche,0.0,4.7,-74.1
8164,2023-09-13,17:30,Muffin,Panaderia,3,4200,12600,Fontibon,Presencial,No,Tarjeta Debito,"3 kg cafe, 2 litros leche",54.75,Si,Noche,0.0,4.68,-74.15
8165,2024-05-04,12:45,Cafe Americano,Bebida Caliente,2,5000,10000,Suba,Online,Si,Tarjeta Credito,"4 kg cafe, 4 litros leche",46.43,Si,Noche,1.0,4.755,-74.09
8166,2024-11-21,12:30,Latte,Bebida Caliente,4,6500,26000,Suba,Online,Si,Tarjeta Credito,"12 kg cafe, 5 litros leche",28.05,Si,Tarde,0.0,4.755,-74.09
8167,2023-08-09,08:30,Capuchino,Bebida Caliente,2,6000,12000,Suba,Presencial,No,Nequi,"15 kg cafe, 2 litros leche",51.93,Si,Manana,0.5,4.755,-74.09
8168,2023-01-26,11:45,Cafe Americano,Bebida Caliente,1,5000,5000,Fontibon,Presencial,No,Tarjeta Credito,"18 kg cafe, 2 litros leche",21.44,Si,Noche,0.0,4.68,-74.15
8169,2024-11-12,14:30,Croissant,Panaderia,1,4000,4000,Fontibon,Online,No,Efectivo,"17 kg cafe, 4 litros leche",40.57,Si,Noche,0.0,4.68,-74.15
8170,2025-01-10,17:45,Capuchino,Bebida Caliente,3,6000,18000,Usaquen,Presencial,No,Nequi,"16 kg cafe, 10 litros leche",44.47,Si,Noche,0.0,4.702,-74.03
8171,2024-04-21,19:30,Croissant,Panaderia,1,4000,4000,Chapinero,Presencial,Si,Tarjeta Debito,"8 kg cafe, 7 litros leche",28.38,Si,Noche,0.5,4.645,-74.057
8172,2023-09-29,15:15,Agua,Bebida Fria,2,3000,6000,Fontibon,Presencial,No,Efectivo,"13 kg cafe, 4 litros leche",49.5,Si,Tarde,2.0,4.68,-74.15
8173,2024-03-08,09:15,Cafe Americano,Bebida Caliente,4,5000,20000,Engativa,Presencial,Si,Tarjeta Credito,"5 kg cafe, 8 litros leche",25.71,No,Manana,0.0,4.7,-74.1
8174,2025-01-20,09:15,Cafe Americano,Bebida Caliente,2,5000,10000,Fontibon,Presencial,Si,Efectivo,"4 kg cafe, 5 litros leche",25.47,Si,Noche,0.5,4.68,-74.15
8175,2023-05-29,18:00,Cafe Americano,Bebida Caliente,3,5000,15000,Usaquen,Presencial,Si,Efectivo,"11 kg cafe, 9 litros leche",33.76,Si,Manana,2.0,4.702,-74.03
8176,2025-03-18,15:45,Latte,Bebida Caliente,4,6500,26000,Usaquen,Online,No,Tarjeta Debito,"20 kg cafe, 9 litros leche",56.23,Si,Manana,0.0,4.702,-74.03
8177,2024-06-07,20:30,Cafe Americano,Bebida Caliente,1,5000,5000,Usaquen,Presencial,No,Efectivo,"15 kg cafe, 3 litros leche",37.46,Si,Tarde,0.0,4.702,-74.03
8178,2023-09-23,16:30,Sandwich,Otros,2,7000,14000,Usaquen,Presencial,No,Tarjeta Debito,"11 kg cafe, 4 litros leche",24.93,Si,Manana,0.5,4.702,-74.03
8179,2024-05-24,07:15,Latte,Bebida Caliente,3,6500,19500,Chapinero,Presencial,Si,Tarjeta Credito,"13 kg cafe, 3 litros leche",33.9,Si,Manana,0.0,4.645,-74.057
8180,2024-01-30,15:00,Te Chai,Bebida Caliente,1,5500,5500,Suba,Presencial,No,Efectivo,"3 kg cafe, 9 litros leche",43.68,Si,Manana,0.0,4.755,-74.09
8181,2024-05-13,15:00,Cafe Americano,Bebida Caliente,2,5000,10000,Chapinero,Presencial,Si,Efectivo,"5 kg cafe, 3 litros leche",52.19,No,Manana,0.0,4.645,-74.057
8182,2024-09-01,17:30,Capuchino,Bebida Caliente,4,6000,24000,Engativa,Online,Si,Efectivo,"11 kg cafe, 1 litros leche",43.43,Si,Tarde,0.0,4.7,-74.1
8183,2024-05-25,17:45,Cafe Americano,Bebida Caliente,2,5000,10000,Engativa,Presencial,Si,Nequi,"18 kg cafe, 2 litros leche",42.6,Si,Manana,0.0,4.7,-74.1
8184,2024-11-07,06:45,Cafe Americano,Bebida Caliente,1,5000,5000,Usaquen,Presencial,No,Nequi,"7 kg cafe, 5 litros leche",43.02,No,Tarde,0.0,4.702,-74.03
8185,2023-06-07,11:15,Muffin,Panaderia,4,4200,16800,Fontibon,Presencial,No,Nequi,"8 kg cafe, 10 litros leche",32.5,Si,Manana,0.0,4.68,-74.15
8186,2024-04-07,09:15,Cafe Americano,Bebida Caliente,3,5000,15000,Suba,Online,No,Tarjeta Debito,"10 kg cafe, 6 litros leche",43.27,Si,Manana,0.0,4.755,-74.09
8187,2025-05-20,20:15,Latte,Bebida Caliente,1,6500,6500,Chapinero,Presencial,Si,Tarjeta Debito,"6 kg cafe, 8 litros leche",40.53,Si,Tarde,0.0,4.645,-74.057
8188,2024-02-15,12:00,Cafe Americano,Bebida Caliente,3,5000,15000,Suba,Online,No,Efectivo,"1 kg cafe, 7 litros leche",26.03,No,Noche,0.0,4.755,-74.09
8189,2024-11-17,18:30,Latte,Bebida Caliente,4,6500,26000,Usaquen,Online,Si,Tarjeta Debito,"1 kg cafe, 6 litros leche",36.9,No,Manana,2.0,4.702,-74.03
8190,2023-01-07,17:45,Agua,Bebida Fria,4,3000,12000,Chapinero,Presencial,Si,Tarjeta Debito,"20 kg cafe, 8 litros leche",47.38,No,Noche,2.0,4.645,-74.057
8191,2023-12-06,16:45,Sandwich,Otros,4,7000,28000,Suba,Presencial,No,Efectivo,"6 kg cafe, 6 litros leche",25.43,Si,Noche,0.0,4.755,-74.09
8192,2025-04-29,08:00,Te Chai,Bebida Caliente,3,5500,16500,Chapinero,Presencial,Si,Tarjeta Credito,"10 kg cafe, 3 litros leche",50.94,Si,Tarde,0.0,4.645,-74.057
8193,2024-05-30,06:30,Cafe Americano,Bebida Caliente,4,5000,20000,Engativa,Presencial,Si,Tarjeta Debito,"4 kg cafe, 5 litros leche",35.96,Si,Tarde,0.0,4.7,-74.1
8194,2024-03-30,14:15,Latte,Bebida Caliente,3,6500,19500,Engativa,Presencial,No,Efectivo,"3 kg cafe, 1 litros leche",21.96,Si,Tarde,0.0,4.7,-74.1
8195,2023-09-27,12:30,Cafe Americano,Bebida Caliente,4,5000,20000,Chapinero,Online,Si,Tarjeta Credito,"16 kg cafe, 10 litros leche",36.45,Si,Noche,0.0,4.645,-74.057
8196,2023-02-22,10:00,Croissant,Panaderia,1,4000,4000,Usaquen,Presencial,No,Efectivo,"4 kg cafe, 9 litros leche",43.08,Si,Tarde,0.0,4.702,-74.03
8197,2025-01-26,18:00,Muffin,Panaderia,2,4200,8400,Engativa,Presencial,No,Tarjeta Debito,"8 kg cafe, 9 litros leche",49.04,Si,Noche,0.0,4.7,-74.1
8198,2023-11-21,19:45,Croissant,Panaderia,1,4000,4000,Suba,Online,No,Nequi,"8 kg cafe, 7 litros leche",46.25,Si,Manana,0.0,4.755,-74.09
8199,2023-06-28,07:00,Cafe Americano,Bebida Caliente,2,5000,10000,Suba,Presencial,Si,Nequi,"5 kg cafe, 1 litros leche",44.19,Si,Noche,0.5,4.755,-74.09
8200,2023-06-11,11:30,Latte,Bebida Caliente,3,6500,19500,Engativa,Presencial,No,Nequi,"9 kg cafe, 8 litros leche",38.02,Si,Tarde,0.0,4.7,-74.1
8201,2025-04-06,18:15,Croissant,Panaderia,1,4000,4000,Fontibon,Online,Si,Tarjeta Debito,"17 kg cafe, 5 litros leche",48.22,Si,Tarde,0.0,4.68,-74.15
8202,2023-05-16,10:15,Muffin,Panaderia,2,4200,8400,Chapinero,Presencial,No,Tarjeta Credito,"10 kg cafe, 5 litros leche",57.65,Si,Manana,0.0,4.645,-74.057
8203,2023-12-15,11:00,Cafe Americano,Bebida Caliente,4,5000,20000,Suba,Presencial,No,Tarjeta Debito,"15 kg cafe, 6 litros leche",44.26,Si,Manana,0.0,4.755,-74.09
8204,2023-01-22,11:15,Te Chai,Bebida Caliente,2,5500,11000,Fontibon,Presencial,Si,Nequi,"5 kg cafe, 5 litros leche",53.48,Si,Manana,0.0,4.68,-74.15
8205,2023-12-09,18:00,Cafe Americano,Bebida Caliente,4,5000,20000,Chapinero,Online,No,Efectivo,"13 kg cafe, 7 litros leche",20.41,Si,Manana,0.0,4.645,-74.057
8206,2024-02-02,11:45,Croissant,Panaderia,1,4000,4000,Suba,Online,No,Tarjeta Debito,"17 kg cafe, 5 litros leche",20.6,Si,Noche,0.0,4.755,-74.09
8207,2023-12-29,12:45,Agua,Bebida Fria,4,3000,12000,Fontibon,Online,Si,Tarjeta Credito,"5 kg cafe, 3 litros leche",27.27,Si,Manana,0.0,4.68,-74.15
8208,2024-03-29,16:30,Cafe Americano,Bebida Caliente,4,5000,20000,Chapinero,Presencial,Si,Nequi,"8 kg cafe, 5 litros leche",44.6,Si,Tarde,0.0,4.645,-74.057
8209,2024-09-07,12:00,Latte,Bebida Caliente,4,6500,26000,Chapinero,Presencial,Si,Tarjeta Credito,"7 kg cafe, 5 litros leche",25.22,No,Manana,0.5,4.645,-74.057
8210,2023-07-16,13:45,Latte,Bebida Caliente,2,6500,13000,Engativa,Presencial,No,Tarjeta Credito,"1 kg cafe, 9 litros leche",37.48,Si,Tarde,0.0,4.7,-74.1
8211,2023-11-21,20:00,Muffin,Panaderia,3,4200,12600,Suba,Online,No,Nequi,"17 kg cafe, 2 litros leche",57.57,Si,Manana,0.0,4.755,-74.09
8212,2023-10-08,17:00,Latte,Bebida Caliente,4,6500,26000,Usaquen,Online,No,Tarjeta Credito,"19 kg cafe, 10 litros leche",50.61,Si,Noche,0.0,4.702,-74.03
8213,2023-02-24,15:00,Latte,Bebida Caliente,3,6500,19500,Suba,Presencial,No,Tarjeta Credito,"5 kg cafe, 2 litros leche",57.46,Si,Noche,0.0,4.755,-74.09
8214,2023-06-17,08:45,Croissant,Panaderia,3,4000,12000,Fontibon,Presencial,No,Tarjeta Credito,"17 kg cafe, 10 litros leche",41.78,Si,Tarde,0.0,4.68,-74.15
8215,2023-04-12,07:45,Latte,Bebida Caliente,3,6500,19500,Chapinero,Presencial,Si,Tarjeta Debito,"15 kg cafe, 10 litros leche",43.5,Si,Noche,0.5,4.645,-74.057
8216,2024-07-11,18:00,Croissant,Panaderia,4,4000,16000,Chapinero,Presencial,Si,Tarjeta Debito,"6 kg cafe, 6 litros leche",31.25,Si,Tarde,2.0,4.645,-74.057
8217,2025-05-22,10:00,Capuchino,Bebida Caliente,1,6000,6000,Chapinero,Presencial,No,Tarjeta Credito,"15 kg cafe, 8 litros leche",43.86,Si,Noche,0.5,4.645,-74.057
8218,2024-02-23,10:45,Cafe Americano,Bebida Caliente,3,5000,15000,Chapinero,Presencial,Si,Tarjeta Debito,"19 kg cafe, 9 litros leche",51.65,Si,Noche,0.0,4.645,-74.057
8219,2023-03-16,20:00,Cafe Americano,Bebida Caliente,4,5000,20000,Suba,Online,Si,Nequi,"16 kg cafe, 5 litros leche",25.06,Si,Manana,0.0,4.755,-74.09
8220,2023-03-27,16:00,Te Chai,Bebida Caliente,3,5500,16500,Fontibon,Online,No,Efectivo,"15 kg cafe, 1 litros leche",25.35,Si,Noche,0.0,4.68,-74.15
8221,2023-01-27,14:45,Latte,Bebida Caliente,1,6500,6500,Fontibon,Online,No,Tarjeta Credito,"4 kg cafe, 1 litros leche",31.44,Si,Tarde,0.5,4.68,-74.15
8222,2023-02-09,10:45,Croissant,Panaderia,3,4000,12000,Suba,Presencial,No,Efectivo,"19 kg cafe, 10 litros leche",53.61,Si,Noche,0.0,4.755,-74.09
8223,2024-08-21,10:45,Cafe Americano,Bebida Caliente,2,5000,10000,Fontibon,Presencial,No,Efectivo,"1 kg cafe, 7 litros leche",58.67,Si,Tarde,0.0,4.68,-74.15
8224,2023-11-01,20:15,Capuchino,Bebida Caliente,3,6000,18000,Usaquen,Presencial,No,Efectivo,"11 kg cafe, 6 litros leche",40.3,Si,Tarde,0.0,4.702,-74.03
8225,2025-05-12,19:15,Croissant,Panaderia,1,4000,4000,Engativa,Presencial,No,Nequi,"13 kg cafe, 5 litros leche",51.88,Si,Manana,1.0,4.7,-74.1
8226,2025-03-10,17:00,Latte,Bebida Caliente,2,6500,13000,Suba,Online,No,Tarjeta Credito,"12 kg cafe, 2 litros leche",58.6,Si,Tarde,0.0,4.755,-74.09
8227,2023-06-26,19:00,Agua,Bebida Fria,3,3000,9000,Chapinero,Presencial,No,Nequi,"9 kg cafe, 6 litros leche",33.26,Si,Manana,0.0,4.645,-74.057
8228,2024-05-13,19:45,Te Chai,Bebida Caliente,4,5500,22000,Usaquen,Presencial,No,Tarjeta Credito,"4 kg cafe, 2 litros leche",59.82,Si,Tarde,0.0,4.702,-74.03
8229,2023-01-16,18:15,Croissant,Panaderia,3,4000,12000,Fontibon,Presencial,No,Tarjeta Debito,"19 kg cafe, 7 litros leche",31.84,Si,Tarde,0.0,4.68,-74.15
8230,2023-08-18,12:30,Te Chai,Bebida Caliente,1,5500,5500,Suba,Online,No,Tarjeta Credito,"5 kg cafe, 1 litros leche",27.78,Si,Manana,0.0,4.755,-74.09
8231,2024-05-10,07:30,Te Chai,Bebida Caliente,3,5500,16500,Chapinero,Presencial,Si,Tarjeta Debito,"1 kg cafe, 9 litros leche",38.46,Si,Noche,0.0,4.645,-74.057
8232,2023-02-13,15:00,Capuchino,Bebida Caliente,3,6000,18000,Chapinero,Presencial,Si,Tarjeta Debito,"1 kg cafe, 8 litros leche",45.52,Si,Noche,0.0,4.645,-74.057
8233,2024-01-27,20:45,Cafe Americano,Bebida Caliente,4,5000,20000,Chapinero,Presencial,No,Nequi,"13 kg cafe, 6 litros leche",41.69,Si,Manana,0.0,4.645,-74.057
8234,2024-11-02,09:30,Latte,Bebida Caliente,1,6500,6500,Fontibon,Online,No,Nequi,"6 kg cafe, 2 litros leche",32.19,No,Manana,0.0,4.68,-74.15
8235,2023-09-14,10:30,Cafe Americano,Bebida Caliente,1,5000,5000,Usaquen,Presencial,Si,Efectivo,"16 kg cafe, 1 litros leche",59.65,Si,Manana,0.0,4.702,-74.03
8236,2023-03-05,09:00,Capuchino,Bebida Caliente,4,6000,24000,Engativa,Presencial,No,Tarjeta Credito,"15 kg cafe, 8 litros leche",57.24,No,Tarde,1.0,4.7,-74.1
8237,2023-04-02,14:45,Sandwich,Otros,4,7000,28000,Engativa,Presencial,Si,Tarjeta Credito,"9 kg cafe, 4 litros leche",39.96,Si,Noche,0.0,4.7,-74.1
8238,2023-05-19,16:45,Cafe Americano,Bebida Caliente,3,5000,15000,Chapinero,Presencial,Si,Tarjeta Credito,"19 kg cafe, 10 litros leche",38.09,Si,Manana,2.0,4.645,-74.057
